时间,PB粉,焦炭,动力煤,生铁成本,市场价(不含税):废钢:6-8mm:张家港,价格:硅锰:FeMn65Si17:南方,钢坯成本,螺纹成本,热卷成本,螺纹钢,热卷,螺纹加工利润,热卷加工利润
2012/8/20,790,1715,630,2387.152137,2400,0,3039.152137,3159.152137,3359.152137,3650,3680,490.8478632,320.8478632
2012/8/21,780,1715,630,2370.152137,2400,0,3022.152137,3142.152137,3342.152137,3650,3620,507.8478632,277.8478632
2012/8/22,765,1715,630,2344.652137,2380,0,2993.052137,3113.052137,3313.052137,3640,3620,526.9478632,306.9478632
2012/8/23,750,1715,630,2319.152137,2380,0,2967.552137,3087.552137,3287.552137,3620,3580,532.4478632,292.4478632
2012/8/24,730,1715,630,2285.152137,2380,6900,3002.552137,3122.552137,3322.552137,3600,3580,477.4478632,257.4478632
2012/8/27,720,1715,630,2268.152137,2360,0,2912.952137,3032.952137,3232.952137,3600,3580,567.0478632,347.0478632
2012/8/28,695,1715,630,2225.652137,2360,6850,2938.952137,3058.952137,3258.952137,3580,3580,521.0478632,321.0478632
2012/8/29,670,1675,630,2166.05812,2360,0,2810.85812,2930.85812,3130.85812,3560,3580,629.1418803,449.1418803
2012/8/30,660,1675,630,2149.05812,2360,0,2793.85812,2913.85812,3113.85812,3540,3530,626.1418803,416.1418803
2012/8/31,650,1675,630,2132.05812,2360,6800,2844.85812,2964.85812,3164.85812,3530,3530,565.1418803,365.1418803
2012/9/3,630,1675,635,2098.48547,2300,0,2732.48547,2852.48547,3052.48547,3530,3530,677.5145299,477.5145299
2012/9/4,630,1675,635,2098.48547,2260,0,2725.28547,2845.28547,3045.28547,3530,3460,684.7145299,414.7145299
2012/9/5,630,1600,635,2066.434188,2260,0,2693.234188,2813.234188,3013.234188,3510,3400,696.765812,386.765812
2012/9/6,625,1600,635,2057.934188,2180,0,2670.334188,2790.334188,2990.334188,3490,3360,699.665812,369.665812
2012/9/7,625,1600,635,2057.934188,2180,6700,2737.334188,2857.334188,3057.334188,3440,3400,582.665812,342.665812
2012/9/10,630,1600,635,2066.434188,2200,0,2682.434188,2802.434188,3002.434188,3470,3430,667.565812,427.565812
2012/9/11,700,1600,635,2185.434188,2200,0,2801.434188,2921.434188,3121.434188,3530,3430,608.565812,308.565812
2012/9/12,720,1600,635,2219.434188,2200,0,2835.434188,2955.434188,3155.434188,3550,3430,594.565812,274.565812
2012/9/13,710,1600,635,2202.434188,2200,0,2818.434188,2938.434188,3138.434188,3530,3430,591.565812,291.565812
2012/9/14,705,1600,635,2193.934188,2200,6650,2876.434188,2996.434188,3196.434188,3520,3480,523.565812,283.565812
2012/9/17,745,1600,635,2261.934188,2250,0,2886.934188,3006.934188,3206.934188,3580,3550,573.065812,343.065812
2012/9/18,780,1600,635,2321.434188,2260,0,2948.234188,3068.234188,3268.234188,3620,3580,551.765812,311.765812
2012/9/19,800,1550,635,2334.066667,2260,0,2960.866667,3080.866667,3280.866667,3680,3650,599.1333333,369.1333333
2012/9/20,810,1550,635,2351.066667,2260,0,2977.866667,3097.866667,3297.866667,3720,3700,622.1333333,402.1333333
2012/9/21,790,1525,635,2306.382906,2260,6600,2999.182906,3119.182906,3319.182906,3720,3680,600.817094,360.817094
2012/9/24,780,1525,635,2289.382906,2260,0,2916.182906,3036.182906,3236.182906,3720,3620,683.817094,383.817094
2012/9/25,770,1525,640,2272.810256,2260,0,2899.610256,3019.610256,3219.610256,3740,3620,720.3897436,400.3897436
2012/9/26,770,1525,640,2272.810256,2260,0,2899.610256,3019.610256,3219.610256,3780,3620,760.3897436,400.3897436
2012/9/27,770,1525,640,2272.810256,2260,0,2899.610256,3019.610256,3219.610256,3780,3620,760.3897436,400.3897436
2012/9/28,770,1525,640,2272.810256,2260,0,2899.610256,3019.610256,3219.610256,3780,3700,760.3897436,480.3897436
2012/9/29,765,1525,640,2264.310256,2260,6550,2956.610256,3076.610256,3276.610256,3780,3740,703.3897436,463.3897436
2012/10/1,765,1600,640,2296.361538,2260,6550,2988.661538,3108.661538,3308.661538,3780,3740,671.3384615,431.3384615
2012/10/2,765,1600,640,2296.361538,2260,6550,2988.661538,3108.661538,3308.661538,3780,3740,671.3384615,431.3384615
2012/10/3,765,1600,640,2296.361538,2260,6550,2988.661538,3108.661538,3308.661538,3780,3740,671.3384615,431.3384615
2012/10/4,765,1600,640,2296.361538,2260,6550,2988.661538,3108.661538,3308.661538,3780,3740,671.3384615,431.3384615
2012/10/5,765,1600,640,2296.361538,2260,6550,2988.661538,3108.661538,3308.661538,3780,3740,671.3384615,431.3384615
2012/10/8,785,1525,640,2298.310256,2400,6550,3015.810256,3135.810256,3335.810256,3840,3780,704.1897436,444.1897436
2012/10/9,815,1525,645,2349.737607,2420,0,3005.337607,3125.337607,3325.337607,3900,3780,774.6623932,454.6623932
2012/10/10,825,1525,645,2366.737607,2430,0,3024.137607,3144.137607,3344.137607,3930,3830,785.8623932,485.8623932
2012/10/11,825,1525,645,2366.737607,2430,0,3024.137607,3144.137607,3344.137607,3930,3900,785.8623932,555.8623932
2012/10/12,820,1575,645,2379.605128,2430,6550,3102.505128,3222.505128,3422.505128,3920,3900,697.4948718,477.4948718
2012/10/15,795,1575,650,2337.532479,2430,0,2994.932479,3114.932479,3314.932479,3880,3880,765.0675214,565.0675214
2012/10/16,795,1575,650,2337.532479,2430,0,2994.932479,3114.932479,3314.932479,3850,3880,735.0675214,565.0675214
2012/10/17,785,1575,650,2320.532479,2430,0,2977.932479,3097.932479,3297.932479,3820,3920,722.0675214,622.0675214
2012/10/18,790,1575,650,2329.032479,2430,0,2986.432479,3106.432479,3306.432479,3820,3920,713.5675214,613.5675214
2012/10/19,800,1575,650,2346.032479,2430,6650,3069.932479,3189.932479,3389.932479,3840,3920,650.0675214,530.0675214
2012/10/22,815,1575,650,2371.532479,2450,0,3032.532479,3152.532479,3352.532479,3840,3920,687.4675214,567.4675214
2012/10/23,825,1575,650,2388.532479,2450,0,3049.532479,3169.532479,3369.532479,3860,3950,690.4675214,580.4675214
2012/10/24,830,1575,650,2397.032479,2450,0,3058.032479,3178.032479,3378.032479,3860,3930,681.9675214,551.9675214
2012/10/25,830,1590,650,2403.442735,2450,0,3064.442735,3184.442735,3384.442735,3860,3930,675.557265,545.557265
2012/10/26,825,1590,650,2394.942735,2450,6800,3123.942735,3243.942735,3443.942735,3860,3930,616.057265,486.057265
2012/10/29,825,1590,650,2394.942735,2450,0,3055.942735,3175.942735,3375.942735,3860,3930,684.057265,554.057265
2012/10/30,820,1590,650,2386.442735,2450,6800,3115.442735,3235.442735,3435.442735,3860,3980,624.557265,544.557265
2012/10/31,820,1590,645,2386.015385,2450,0,3047.015385,3167.015385,3367.015385,3850,3930,682.9846154,562.9846154
2012/11/1,815,1590,640,2377.088034,2450,0,3038.088034,3158.088034,3358.088034,3850,3930,691.9119658,571.9119658
2012/11/2,820,1590,640,2385.588034,2490,0,3053.788034,3173.788034,3373.788034,3850,3930,676.2119658,556.2119658
2012/11/5,825,1590,635,2393.660684,2490,0,3061.860684,3181.860684,3381.860684,3850,3930,668.1393162,548.1393162
2012/11/6,825,1590,635,2393.660684,2490,0,3061.860684,3181.860684,3381.860684,3850,3980,668.1393162,598.1393162
2012/11/7,825,1675,635,2429.98547,2490,0,3098.18547,3218.18547,3418.18547,3860,3980,641.8145299,561.8145299
2012/11/8,825,1675,635,2429.98547,2490,0,3098.18547,3218.18547,3418.18547,3860,4030,641.8145299,611.8145299
2012/11/9,830,1675,635,2438.48547,2490,6800,3174.68547,3294.68547,3494.68547,3860,4080,565.3145299,585.3145299
2012/11/12,830,1675,635,2438.48547,2510,0,3110.28547,3230.28547,3430.28547,3850,4120,619.7145299,689.7145299
2012/11/13,830,1675,635,2438.48547,2510,0,3110.28547,3230.28547,3430.28547,3850,4150,619.7145299,719.7145299
2012/11/14,830,1675,635,2438.48547,2510,0,3110.28547,3230.28547,3430.28547,3850,4150,619.7145299,719.7145299
2012/11/15,830,1675,635,2438.48547,2510,0,3110.28547,3230.28547,3430.28547,3840,4150,609.7145299,719.7145299
2012/11/16,830,1675,635,2438.48547,2510,6850,3178.78547,3298.78547,3498.78547,3830,4150,531.2145299,651.2145299
2012/11/19,820,1675,635,2421.48547,2510,0,3093.28547,3213.28547,3413.28547,3790,4150,576.7145299,736.7145299
2012/11/20,815,1675,635,2412.98547,2510,6850,3153.28547,3273.28547,3473.28547,3770,4120,496.7145299,646.7145299
2012/11/21,815,1700,635,2423.669231,2510,0,3095.469231,3215.469231,3415.469231,3750,4120,534.5307692,704.5307692
2012/11/22,815,1700,635,2423.669231,2480,0,3090.069231,3210.069231,3410.069231,3730,4120,519.9307692,709.9307692
2012/11/23,815,1700,635,2423.669231,2480,6950,3159.569231,3279.569231,3479.569231,3710,4120,430.4307692,640.4307692
2012/11/26,810,1700,635,2415.169231,2480,0,3081.569231,3201.569231,3401.569231,3670,4120,468.4307692,718.4307692
2012/11/27,810,1700,635,2415.169231,2480,0,3081.569231,3201.569231,3401.569231,3660,4100,458.4307692,698.4307692
2012/11/28,810,1700,635,2415.169231,2480,0,3081.569231,3201.569231,3401.569231,3630,4100,428.4307692,698.4307692
2012/11/29,810,1700,635,2415.169231,2430,0,3072.569231,3192.569231,3392.569231,3610,4100,417.4307692,707.4307692
2012/11/30,805,1700,635,2406.669231,2430,6950,3133.569231,3253.569231,3453.569231,3590,4100,336.4307692,646.4307692
2012/12/3,800,1700,630,2397.74188,2430,0,3055.14188,3175.14188,3375.14188,3570,4100,394.8581197,724.8581197
2012/12/4,800,1700,630,2397.74188,2430,0,3055.14188,3175.14188,3375.14188,3590,4100,414.8581197,724.8581197
2012/12/5,810,1700,630,2414.74188,2430,0,3072.14188,3192.14188,3392.14188,3590,4100,397.8581197,707.8581197
2012/12/6,815,1730,630,2436.062393,2430,0,3093.462393,3213.462393,3413.462393,3590,4100,376.5376068,686.5376068
2012/12/7,825,1730,630,2453.062393,2430,7000,3180.462393,3300.462393,3500.462393,3590,4100,289.5376068,599.5376068
2012/12/10,835,1730,630,2470.062393,2430,0,3127.462393,3247.462393,3447.462393,3610,4100,362.5376068,652.5376068
2012/12/11,855,1730,630,2504.062393,2430,0,3161.462393,3281.462393,3481.462393,3630,4100,348.5376068,618.5376068
2012/12/12,855,1730,630,2504.062393,2450,0,3165.062393,3285.062393,3485.062393,3630,4100,344.9376068,614.9376068
2012/12/13,860,1730,630,2512.562393,2460,0,3175.362393,3295.362393,3495.362393,3630,4100,334.6376068,604.6376068
2012/12/14,870,1730,630,2529.562393,2460,7000,3262.362393,3382.362393,3582.362393,3630,4100,247.6376068,517.6376068
2012/12/17,900,1730,625,2580.135043,2460,0,3242.935043,3362.935043,3562.935043,3650,4100,287.0649573,537.0649573
2012/12/18,935,1730,625,2639.635043,2470,0,3304.235043,3424.235043,3624.235043,3670,4150,245.7649573,525.7649573
2012/12/19,935,1730,625,2639.635043,2480,0,3306.035043,3426.035043,3626.035043,3670,4150,243.9649573,523.9649573
2012/12/20,945,1730,625,2656.635043,2480,0,3323.035043,3443.035043,3643.035043,3670,4180,226.9649573,536.9649573
2012/12/21,945,1730,625,2656.635043,2480,7000,3393.035043,3513.035043,3713.035043,3660,4180,146.9649573,466.9649573
2012/12/24,945,1730,625,2656.635043,2480,0,3323.035043,3443.035043,3643.035043,3650,4220,206.9649573,576.9649573
2012/12/25,945,1730,625,2656.635043,2530,0,3332.035043,3452.035043,3652.035043,3640,4220,187.9649573,567.9649573
2012/12/26,945,1765,625,2671.592308,2530,0,3346.992308,3466.992308,3666.992308,3650,4250,183.0076923,583.0076923
2012/12/27,970,1765,625,2714.092308,2530,0,3389.492308,3509.492308,3709.492308,3670,4250,160.5076923,540.5076923
2012/12/28,985,1765,625,2739.592308,2530,7000,3484.992308,3604.992308,3804.992308,3670,4250,65.00769231,445.0076923
2012/12/31,985,1765,0,2686.173504,2530,0,3361.573504,3481.573504,3681.573504,3670,4250,188.4264957,568.4264957
2013/1/1,985,1780,0,2692.583761,2530,0,3367.983761,3487.983761,3687.983761,3670,4250,182.0162393,562.0162393
2013/1/2,985,1780,0,2692.583761,2530,0,3367.983761,3487.983761,3687.983761,3670,4250,182.0162393,562.0162393
2013/1/3,985,1780,0,2692.583761,2530,0,3367.983761,3487.983761,3687.983761,3670,4250,182.0162393,562.0162393
2013/1/4,1025,1765,620,2807.164957,2530,0,3482.564957,3602.564957,3802.564957,3750,4250,147.4350427,447.4350427
2013/1/5,1050,1765,620,2849.664957,2530,0,3525.064957,3645.064957,3845.064957,3790,4280,144.9350427,434.9350427
2013/1/6,1060,1765,620,2866.664957,2550,0,3545.664957,3665.664957,3865.664957,3810,4280,144.3350427,414.3350427
2013/1/7,1070,1765,620,2883.664957,2570,0,3566.264957,3686.264957,3886.264957,3820,4280,133.7350427,393.7350427
2013/1/8,1070,1765,620,2883.664957,2570,0,3566.264957,3686.264957,3886.264957,3820,4320,133.7350427,433.7350427
2013/1/9,1080,1800,620,2915.622222,2570,0,3598.222222,3718.222222,3918.222222,3820,4320,101.7777778,401.7777778
2013/1/10,1080,1800,620,2915.622222,2570,0,3598.222222,3718.222222,3918.222222,3800,4320,81.77777778,401.7777778
2013/1/11,1070,1865,620,2926.4,2570,0,3609,3729,3929,3780,4320,51,391
2013/1/14,1060,1895,620,2922.220513,2570,0,3604.820513,3724.820513,3924.820513,3780,4320,55.17948718,395.1794872
2013/1/15,1050,1895,620,2905.220513,2570,0,3587.820513,3707.820513,3907.820513,3780,4320,72.17948718,412.1794872
2013/1/16,1040,1895,620,2888.220513,2570,0,3570.820513,3690.820513,3890.820513,3780,4320,89.17948718,429.1794872
2013/1/17,1025,1895,620,2862.720513,2570,0,3545.320513,3665.320513,3865.320513,3770,4280,104.6794872,414.6794872
2013/1/18,1000,1895,620,2820.220513,2570,0,3502.820513,3622.820513,3822.820513,3770,4300,147.1794872,477.1794872
2013/1/21,1000,1895,620,2820.220513,2570,0,3502.820513,3622.820513,3822.820513,3770,4260,147.1794872,437.1794872
2013/1/22,1010,1895,620,2837.220513,2550,0,3516.220513,3636.220513,3836.220513,3770,4250,133.7794872,413.7794872
2013/1/23,1015,1895,620,2845.720513,2550,0,3524.720513,3644.720513,3844.720513,3770,4250,125.2794872,405.2794872
2013/1/24,1020,1895,620,2854.220513,2550,7000,3603.220513,3723.220513,3923.220513,3770,4250,46.77948718,326.7794872
2013/1/25,1025,1895,620,2862.720513,2550,7000,3611.720513,3731.720513,3931.720513,3770,4250,38.27948718,318.2794872
2013/1/28,1025,1895,620,2862.720513,2550,7000,3611.720513,3731.720513,3931.720513,3770,4250,38.27948718,318.2794872
2013/1/29,1025,1895,620,2862.720513,2550,7000,3611.720513,3731.720513,3931.720513,3770,4250,38.27948718,318.2794872
2013/1/30,1025,1895,620,2862.720513,2550,7000,3611.720513,3731.720513,3931.720513,3770,4250,38.27948718,318.2794872
2013/1/31,1025,1895,620,2862.720513,2550,0,3541.720513,3661.720513,3861.720513,3770,4300,108.2794872,438.2794872
2013/2/1,1025,1895,620,2862.720513,2550,7000,3611.720513,3731.720513,3931.720513,3770,4300,38.27948718,368.2794872
2013/2/4,1025,1895,620,2862.720513,2550,0,3541.720513,3661.720513,3861.720513,3770,4300,108.2794872,438.2794872
2013/2/5,1040,1895,620,2888.220513,2550,0,3567.220513,3687.220513,3887.220513,3770,4340,82.77948718,452.7794872
2013/2/6,1040,1895,620,2888.220513,2550,0,3567.220513,3687.220513,3887.220513,3770,4340,82.77948718,452.7794872
2013/2/7,1040,1895,620,2888.220513,2550,0,3567.220513,3687.220513,3887.220513,3770,4340,82.77948718,452.7794872
2013/2/8,1040,1895,620,2888.220513,2550,0,3567.220513,3687.220513,3887.220513,3770,4340,82.77948718,452.7794872
2013/2/11,1040,1920,620,2898.904274,2550,0,3577.904274,3697.904274,3897.904274,3770,4340,72.0957265,442.0957265
2013/2/12,1040,1920,620,2898.904274,2550,0,3577.904274,3697.904274,3897.904274,3770,4340,72.0957265,442.0957265
2013/2/13,1040,1920,620,2898.904274,2550,0,3577.904274,3697.904274,3897.904274,3770,4340,72.0957265,442.0957265
2013/2/14,1040,1920,620,2898.904274,2550,0,3577.904274,3697.904274,3897.904274,3770,4340,72.0957265,442.0957265
2013/2/15,1040,1920,620,2898.904274,2550,0,3577.904274,3697.904274,3897.904274,3770,4340,72.0957265,442.0957265
2013/2/16,1040,1920,620,2898.904274,2550,7000,3647.904274,3767.904274,3967.904274,3770,4370,2.095726496,402.0957265
2013/2/17,1050,1920,620,2915.904274,2550,0,3594.904274,3714.904274,3914.904274,3830,4370,115.0957265,455.0957265
2013/2/18,1060,1895,620,2922.220513,2550,0,3601.220513,3721.220513,3921.220513,3890,4340,168.7794872,418.7794872
2013/2/19,1070,1895,620,2939.220513,2550,0,3618.220513,3738.220513,3938.220513,3930,4340,191.7794872,401.7794872
2013/2/20,1080,1895,620,2956.220513,2550,0,3635.220513,3755.220513,3955.220513,3930,4280,174.7794872,324.7794872
2013/2/21,1080,1895,620,2956.220513,2550,0,3635.220513,3755.220513,3955.220513,3930,4200,174.7794872,244.7794872
2013/2/22,1070,1895,620,2939.220513,2550,0,3618.220513,3738.220513,3938.220513,3930,4180,191.7794872,241.7794872
2013/2/25,1060,1895,620,2922.220513,2550,0,3601.220513,3721.220513,3921.220513,3930,4150,208.7794872,228.7794872
2013/2/26,1050,1895,620,2905.220513,2550,0,3584.220513,3704.220513,3904.220513,3910,4150,205.7794872,245.7794872
2013/2/27,1045,1895,620,2896.720513,2550,0,3575.720513,3695.720513,3895.720513,3900,4150,204.2794872,254.2794872
2013/2/28,1045,1895,620,2896.720513,2550,0,3575.720513,3695.720513,3895.720513,3880,4150,184.2794872,254.2794872
2013/3/1,1040,1895,620,2888.220513,2550,0,3567.220513,3687.220513,3887.220513,3880,4150,192.7794872,262.7794872
2013/3/4,1040,1895,620,2888.220513,2550,0,3567.220513,3687.220513,3887.220513,3880,4150,192.7794872,262.7794872
2013/3/5,1035,1840,620,2856.216239,2530,0,3531.616239,3651.616239,3851.616239,3840,4080,188.3837607,228.3837607
2013/3/6,1025,1840,620,2839.216239,2530,0,3514.616239,3634.616239,3834.616239,3820,4080,185.3837607,245.3837607
2013/3/7,1025,1840,620,2839.216239,2530,0,3514.616239,3634.616239,3834.616239,3800,4080,165.3837607,245.3837607
2013/3/8,1025,1840,620,2839.216239,2510,7000,3581.016239,3701.016239,3901.016239,3740,4100,38.98376068,198.9837607
2013/3/11,1025,1840,620,2839.216239,2490,7000,3577.416239,3697.416239,3897.416239,3710,4100,12.58376068,202.5837607
2013/3/12,1020,1790,620,2809.348718,2490,0,3477.548718,3597.548718,3797.548718,3680,4030,82.45128205,232.4512821
2013/3/13,1010,1790,620,2792.348718,2480,0,3458.748718,3578.748718,3778.748718,3670,3980,91.25128205,201.2512821
2013/3/14,1000,1790,620,2775.348718,2480,7000,3511.748718,3631.748718,3831.748718,3660,3950,28.25128205,118.2512821
2013/3/15,960,1790,620,2707.348718,2480,7000,3443.748718,3563.748718,3763.748718,3640,3950,76.25128205,186.2512821
2013/3/18,960,1790,620,2707.348718,2480,7000,3443.748718,3563.748718,3763.748718,3660,3950,96.25128205,186.2512821
2013/3/19,940,1790,620,2673.348718,2480,0,3339.748718,3459.748718,3659.748718,3670,4000,210.2512821,340.2512821
2013/3/20,935,1790,620,2664.848718,2470,0,3329.448718,3449.448718,3649.448718,3670,4000,220.5512821,350.5512821
2013/3/21,935,1765,620,2654.164957,2470,7000,3388.764957,3508.764957,3708.764957,3670,4000,161.2350427,291.2350427
2013/3/22,935,1765,620,2654.164957,2470,0,3318.764957,3438.764957,3638.764957,3680,4020,241.2350427,381.2350427
2013/3/25,940,1765,615,2662.237607,2470,6950,3396.337607,3516.337607,3716.337607,3680,4020,163.6623932,303.6623932
2013/3/26,940,1765,615,2662.237607,2470,0,3326.837607,3446.837607,3646.837607,3680,4020,233.1623932,373.1623932
2013/3/27,950,1750,615,2672.82735,2470,0,3337.42735,3457.42735,3657.42735,3670,3980,212.5726496,322.5726496
2013/3/28,960,1750,615,2689.82735,2470,6950,3423.92735,3543.92735,3743.92735,3640,3950,96.07264957,206.0726496
2013/3/29,955,1700,615,2659.959829,2460,0,3322.759829,3442.759829,3642.759829,3630,3900,187.2401709,257.2401709
2013/4/1,950,1700,615,2651.459829,2440,0,3310.659829,3430.659829,3630.659829,3630,3890,199.3401709,259.3401709
2013/4/2,945,1650,615,2621.592308,2430,0,3278.992308,3398.992308,3598.992308,3630,3870,231.0076923,271.0076923
2013/4/3,945,1650,615,2621.592308,2430,0,3278.992308,3398.992308,3598.992308,3630,3870,231.0076923,271.0076923
2013/4/4,945,1680,615,2634.412821,2430,0,3291.812821,3411.812821,3611.812821,3630,3870,218.1871795,258.1871795
2013/4/7,950,1680,615,2642.912821,2430,6900,3369.312821,3489.312821,3689.312821,3640,3870,150.6871795,180.6871795
2013/4/8,950,1650,610,2629.664957,2430,6850,3355.564957,3475.564957,3675.564957,3660,3930,184.4350427,254.4350427
